"srprec","tract","block","blkreg","srtotreg","pctsrprec","blktotreg","pctblk"
"9202","60100","2042","8","930","0.860215053","8","100"
"9202","60100","2044","6","930","0.64516129","6","100"
"9202","60100","2045","27","930","2.903225806","27","100"
"9202","60100","2046","271","930","29.139784946","271","100"
"9202","60100","2047","18","930","1.93548387","18","100"
"9202","60100","2048","20","930","2.150537634","20","100"
"9202","60100","2050","14","930","1.505376344","14","100"
"9202","60100","2052","19","930","2.043010752","19","100"
"9202","60100","2053","45","930","4.838709677","45","100"
"9202","60100","2055","5","930","0.537634408","5","100"
"9202","60100","2056","3","930","0.322580645","3","100"
"9202","60100","2057","5","930","0.537634408","5","100"
"9202","60100","2060","6","930","0.64516129","6","100"
"9202","60100","2065","41","930","4.40860215","41","100"
"9202","60100","2067","9","930","0.967741935","9","100"
"9202","60100","2068","8","930","0.860215053","8","100"
"9202","60100","2069","7","930","0.752688172","7","100"
"9202","60100","2075","72","930","7.741935483","72","100"
"9202","60100","2076","7","930","0.752688172","7","100"
"9202","60100","2077","14","930","1.505376344","14","100"
"9202","60100","2078","30","930","3.225806451","31","96.774193548"
"9202","60100","2081","1","930","0.107526881","1","100"
"9202","60100","2082","23","930","2.473118279","23","100"
"9203","12602","1011","87","1232","7.061688311","87","100"
"9203","12602","1012","75","1232","6.087662337","75","100"
"9203","12602","1013","89","1232","7.224025974","89","100"
"9203","12700","1002","71","1232","5.762987012","71","100"
"9203","12700","1003","102","1232","8.279220779","102","100"
"9203","12700","1004","117","1232","9.496753246","117","100"
"9203","12700","1005","101","1232","8.198051948","101","100"
"9203","12700","1006","172","1232","13.961038961","172","100"
"9203","12700","1007","95","1232","7.711038961","95","100"
"9203","12700","1008","28","1232","2.272727272","28","100"
"9203","12700","1010","170","1232","13.798701298","170","100"
"9203","12700","1012","125","1232","10.146103896","125","100"
"9204","12601","1000","138","1118","12.343470483","138","100"
"9204","12601","2000","184","1118","16.457960644","184","100"
"9204","12601","2001","131","1118","11.717352415","131","100"
"9204","12601","2002","123","1118","11.001788908","123","100"
"9204","12602","1004","80","1118","7.155635062","80","100"
"9204","12602","1005","46","1118","4.114490161","46","100"
"9204","12602","1006","173","1118","15.474060822","173","100"
"9204","12602","1007","77","1118","6.887298747","77","100"
"9204","12602","1008","166","1118","14.847942754","166","100"
"9205","12602","1001","1","965","0.103626943","1","100"
"9205","12602","1002","71","965","7.357512953","71","100"
"9205","12602","1009","149","965","15.440414507","149","100"
"9205","12602","1010","43","965","4.455958549","43","100"
"9205","12602","2005","97","965","10.051813471","97","100"
"9205","12602","2006","134","965","13.886010362","134","100"
"9205","12602","2007","173","965","17.927461139","173","100"
"9205","12602","2008","122","965","12.642487046","122","100"
"9205","12602","2009","175","965","18.134715025","175","100"
"9206","12602","2000","51","913","5.585980284","51","100"
"9206","12602","2001","10","913","1.095290251","10","100"
"9206","12602","2002","7","913","0.766703176","7","100"
"9206","12602","2003","11","913","1.204819277","11","100"
"9206","12901","1000","133","913","14.56736035","133","100"
"9206","12901","1001","155","913","16.976998904","155","100"
"9206","12901","2000","120","913","13.143483023","120","100"
"9206","12901","2001","29","913","3.17634173","29","100"
"9206","12901","2002","152","913","16.648411829","152","100"
"9206","12901","2005","107","913","11.719605695","107","100"
"9206","12901","2006","71","913","7.776560788","71","100"
"9206","12901","2007","67","913","7.338444687","67","100"
"9207","10202","1004","6","972","0.61728395","6","100"
"9207","10202","1012","63","972","6.481481481","63","100"
"9207","10202","1013","116","972","11.934156378","116","100"
"9207","10202","1017","123","972","12.654320987","123","100"
"9207","10202","2000","1","972","0.102880658","1","100"
"9207","10202","2001","144","972","14.814814814","144","100"
"9207","10202","2003","182","972","18.724279835","182","100"
"9207","10202","2004","92","972","9.465020576","92","100"
"9207","10202","2006","154","972","15.843621399","154","100"
"9207","10202","2007","91","972","9.362139917","91","100"
"9208","12700","2001","164","1056","15.53030303","164","100"
"9208","12700","2002","121","1056","11.458333333","121","100"
"9208","12700","2003","134","1056","12.689393939","134","100"
"9208","12700","2004","139","1056","13.162878787","139","100"
"9208","12700","3001","154","1056","14.583333333","154","100"
"9208","12700","3002","124","1056","11.742424242","124","100"
"9208","12700","3003","55","1056","5.208333333","55","100"
"9208","12801","3001","113","1056","10.700757575","113","100"
"9208","12801","3002","52","1056","4.924242424","52","100"
"9209","12601","1001","108","1074","10.055865921","108","100"
"9209","12601","1002","109","1074","10.148975791","109","100"
"9209","12601","1003","59","1074","5.493482309","59","100"
"9209","12601","1004","32","1074","2.979515828","32","100"
"9209","12601","2003","87","1074","8.100558659","87","100"
"9209","12601","2004","61","1074","5.679702048","61","100"
"9209","12700","1011","40","1074","3.724394785","40","100"
"9209","12700","2000","121","1074","11.266294227","121","100"
"9209","12700","2005","137","1074","12.756052141","137","100"
"9209","12700","3000","157","1074","14.618249534","157","100"
"9209","12801","3000","103","1074","9.590316573","103","100"
"9209","12802","1002","60","1074","5.586592178","60","100"
"9211","12601","1005","164","995","16.48241206","164","100"
"9211","12601","1006","83","995","8.341708542","83","100"
"9211","12601","2005","280","995","28.140703517","280","100"
"9211","12802","1000","26","995","2.613065326","26","100"
"9211","12802","1001","63","995","6.331658291","63","100"
"9211","12902","2003","97","995","9.748743718","97","100"
"9211","12902","2004","56","995","5.628140703","56","100"
"9211","12902","3001","117","995","11.758793969","117","100"
"9211","12902","3002","74","995","7.437185929","74","100"
"9211","12902","3003","35","995","3.517587939","35","100"
"9212","12901","1002","153","957","15.987460815","153","100"
"9212","12901","2003","204","957","21.31661442","204","100"
"9212","12901","2004","121","957","12.64367816","121","100"
"9212","12902","2000","134","957","14.002089864","134","100"
"9212","12902","2001","162","957","16.927899686","162","100"
"9212","12902","2002","183","957","19.122257053","183","100"
"9213","12700","3004","35","1179","2.968617472","35","100"
"9213","12801","2000","66","1179","5.597964376","66","100"
"9213","12801","2001","109","1179","9.245122985","109","100"
"9213","12801","2002","101","1179","8.566581849","101","100"
"9213","12801","2004","119","1179","10.093299406","119","100"
"9213","12801","2005","105","1179","8.905852417","105","100"
"9213","12801","2006","100","1179","8.481764206","100","100"
"9213","12801","2007","71","1179","6.022052586","71","100"
"9213","12801","3003","32","1179","2.714164546","32","100"
"9213","12801","3004","120","1179","10.178117048","120","100"
"9213","12801","3005","110","1179","9.329940627","110","100"
"9213","12802","1003","125","1179","10.602205258","125","100"
"9213","12802","2001","86","1179","7.294317217","86","100"
"9214","12802","1004","81","1170","6.923076923","81","100"
"9214","12802","1005","15","1170","1.282051282","15","100"
"9214","12802","1006","59","1170","5.042735042","59","100"
"9214","12802","1007","51","1170","4.358974358","51","100"
"9214","12802","1008","64","1170","5.47008547","64","100"
"9214","12802","2000","149","1170","12.735042735","149","100"
"9214","12902","1003","122","1170","10.427350427","122","100"
"9214","12902","1004","101","1170","8.632478632","101","100"
"9214","12902","1005","105","1170","8.974358974","105","100"
"9214","12902","2005","78","1170","6.666666666","78","100"
"9214","12902","3004","45","1170","3.846153846","45","100"
"9214","12902","3005","49","1170","4.188034188","49","100"
"9214","12902","3006","12","1170","1.025641025","12","100"
"9214","12902","3007","2","1170","0.17094017","2","100"
"9214","12902","3008","40","1170","3.418803418","40","100"
"9214","12902","3009","64","1170","5.47008547","64","100"
"9214","12902","3010","66","1170","5.641025641","66","100"
"9214","12902","3011","67","1170","5.726495726","67","100"
"9215","12901","1003","128","1110","11.531531531","128","100"
"9215","12901","1004","74","1110","6.666666666","74","100"
"9215","12901","1005","64","1110","5.765765765","64","100"
"9215","12901","1006","90","1110","8.108108108","90","100"
"9215","12902","1000","208","1110","18.738738738","208","100"
"9215","12902","1001","159","1110","14.324324324","159","100"
"9215","12902","1002","131","1110","11.801801801","131","100"
"9215","13001","1000","137","1110","12.342342342","137","100"
"9215","13001","1001","11","1110","0.99099099","11","100"
"9215","13001","1002","108","1110","9.729729729","108","100"
"9216","12801","1000","66","1090","6.055045871","66","100"
"9216","12801","1001","76","1090","6.972477064","76","100"
"9216","12801","1002","84","1090","7.706422018","84","100"
"9216","12801","1003","83","1090","7.614678899","83","100"
"9216","12801","1004","68","1090","6.23853211","68","100"
"9216","12801","1005","76","1090","6.972477064","76","100"
"9216","12801","1006","82","1090","7.522935779","82","100"
"9216","12801","1007","64","1090","5.871559633","64","100"
"9216","13200","2001","42","1090","3.853211009","42","100"
"9216","13200","2002","54","1090","4.95412844","54","100"
"9216","13200","2003","68","1090","6.23853211","68","100"
"9216","13200","2004","51","1090","4.678899082","51","100"
"9216","13200","2005","8","1090","0.733944954","8","100"
"9216","13200","2006","21","1090","1.926605504","21","100"
"9216","13200","2007","15","1090","1.376146788","15","100"
"9216","13200","2008","24","1090","2.201834862","24","100"
"9216","13200","2009","9","1090","0.825688073","9","100"
"9216","13200","2010","15","1090","1.376146788","15","100"
"9216","13200","2011","16","1090","1.467889908","16","100"
"9216","13200","2012","12","1090","1.100917431","12","100"
"9216","13200","2016","25","1090","2.293577981","25","100"
"9216","13200","2017","37","1090","3.394495412","37","100"
"9216","13200","2018","16","1090","1.467889908","16","100"
"9216","13200","2019","7","1090","0.642201834","7","100"
"9216","13200","2020","25","1090","2.293577981","25","100"
"9216","13200","2021","31","1090","2.844036697","31","100"
"9216","60100","2043","15","1090","1.376146788","15","100"
"9217","12802","2002","84","1180","7.118644067","84","100"
"9217","12802","2003","166","1180","14.06779661","166","100"
"9217","12802","2004","63","1180","5.33898305","63","100"
"9217","12802","2005","116","1180","9.830508474","116","100"
"9217","13002","2001","118","1180","10","118","100"
"9217","13002","2002","134","1180","11.355932203","134","100"
"9217","13002","2005","104","1180","8.813559322","104","100"
"9217","13200","1001","52","1180","4.406779661","52","100"
"9217","13200","1002","112","1180","9.491525423","112","100"
"9217","13200","1004","28","1180","2.372881355","28","100"
"9217","13200","1005","35","1180","2.966101694","35","100"
"9217","13200","2000","54","1180","4.576271186","54","100"
"9217","13200","2013","32","1180","2.711864406","32","100"
"9217","13200","2014","31","1180","2.627118644","31","100"
"9217","13200","2015","51","1180","4.322033898","51","100"
"9218","13002","1001","103","1286","8.009331259","103","100"
"9218","13002","1002","92","1286","7.153965785","92","100"
"9218","13002","1005","101","1286","7.853810264","101","100"
"9218","13002","2000","71","1286","5.520995334","71","100"
"9218","13002","2003","136","1286","10.575427682","136","100"
"9218","13002","2004","106","1286","8.242612752","106","100"
"9218","13200","1000","29","1286","2.255054432","29","100"
"9218","13200","1003","28","1286","2.177293934","28","100"
"9218","13200","1006","95","1286","7.387247278","95","100"
"9218","13200","3000","166","1286","12.908242612","166","100"
"9218","13200","3001","225","1286","17.496111975","225","100"
"9218","13200","3002","11","1286","0.855365474","11","100"
"9218","13200","3003","39","1286","3.032659409","39","100"
"9218","13200","4001","44","1286","3.421461897","44","100"
"9218","13200","4002","40","1286","3.110419906","40","100"
"9219","13001","2000","115","1044","11.01532567","115","100"
"9219","13001","2001","102","1044","9.770114942","102","100"
"9219","13001","2002","106","1044","10.153256704","106","100"
"9219","13001","2003","72","1044","6.896551724","72","100"
"9219","13001","2004","116","1044","11.111111111","116","100"
"9219","13001","2005","157","1044","15.038314176","157","100"
"9219","13002","1000","87","1044","8.333333333","87","100"
"9219","13002","1003","118","1044","11.302681992","118","100"
"9219","13002","1004","171","1044","16.379310344","171","100"
"9221","13102","2000","76","1085","7.004608294","76","100"
"9221","13102","2001","56","1085","5.161290322","56","100"
"9221","13102","2002","118","1085","10.875576036","118","100"
"9221","13102","2003","126","1085","11.612903225","126","100"
"9221","13102","2004","124","1085","11.428571428","124","100"
"9221","13102","2005","230","1085","21.198156682","230","100"
"9221","13200","4000","38","1085","3.502304147","38","100"
"9221","13200","4003","172","1085","15.852534562","172","100"
"9221","13200","4004","145","1085","13.364055299","145","100"
"9222","13001","1003","59","1203","4.904405652","59","100"
"9222","13001","1004","72","1203","5.985037406","72","100"
"9222","13001","1005","38","1203","3.158769742","38","100"
"9222","13001","1006","126","1203","10.473815461","126","100"
"9222","13001","1007","53","1203","4.405652535","53","100"
"9222","13001","1008","128","1203","10.6400665","128","100"
"9222","13101","3000","113","1203","9.393183707","113","100"
"9222","13101","3001","50","1203","4.156275976","50","100"
"9222","13101","3002","93","1203","7.730673316","93","100"
"9222","13101","3003","138","1203","11.471321695","138","100"
"9222","13101","3004","94","1203","7.813798836","94","100"
"9222","13101","4002","239","1203","19.866999168","239","100"
"9223","13102","1000","52","1183","4.395604395","52","100"
"9223","13102","1001","153","1183","12.933220625","153","100"
"9223","13102","1002","18","1183","1.521555367","18","100"
"9223","13102","2006","52","1183","4.395604395","52","100"
"9223","13102","2007","81","1183","6.846999154","81","100"
"9223","13200","3004","168","1183","14.201183431","168","100"
"9223","13200","4005","180","1183","15.215553677","180","100"
"9223","13500","1000","114","1183","9.636517328","114","100"
"9223","13500","1001","145","1183","12.256973795","145","100"
"9223","13500","1006","162","1183","13.693998309","162","100"
"9223","13500","2001","58","1183","4.902789518","58","100"
"9224","13101","1000","327","1244","26.286173633","327","100"
"9224","13101","1001","199","1244","15.996784565","199","100"
"9224","13101","1002","153","1244","12.299035369","153","100"
"9224","13101","2002","182","1244","14.63022508","182","100"
"9224","13101","4000","132","1244","10.610932475","132","100"
"9224","13101","4001","251","1244","20.176848874","251","100"
"9225","13300","3005","51","945","5.396825396","51","100"
"9225","13300","4001","68","945","7.195767195","68","100"
"9225","13300","4002","32","945","3.386243386","32","100"
"9225","13300","4005","47","945","4.973544973","47","100"
"9225","13300","4006","111","945","11.746031746","111","100"
"9225","13300","4008","83","945","8.783068783","83","100"
"9225","13300","4009","38","945","4.021164021","38","100"
"9225","13300","5000","51","945","5.396825396","51","100"
"9225","13300","5001","107","945","11.322751322","107","100"
"9225","13300","5002","115","945","12.169312169","115","100"
"9225","13300","5003","118","945","12.486772486","118","100"
"9225","13300","5005","124","945","13.121693121","124","100"
"9226","13300","1003","53","1104","4.800724637","53","100"
"9226","13300","1004","48","1104","4.347826086","48","100"
"9226","13300","1008","64","1104","5.797101449","64","100"
"9226","13300","1009","50","1104","4.528985507","50","100"
"9226","13300","2002","90","1104","8.152173913","90","100"
"9226","13300","2003","45","1104","4.076086956","45","100"
"9226","13300","2004","95","1104","8.605072463","95","100"
"9226","13300","2005","118","1104","10.688405797","118","100"
"9226","13300","3002","147","1104","13.315217391","147","100"
"9226","13300","3003","105","1104","9.510869565","105","100"
"9226","13300","3004","86","1104","7.789855072","86","100"
"9226","13300","4000","29","1104","2.626811594","29","100"
"9226","13300","4003","55","1104","4.981884057","55","100"
"9226","13300","4004","52","1104","4.710144927","52","100"
"9226","13300","4007","67","1104","6.068840579","67","100"
"9227","13200","2026","93","1201","7.743547044","93","100"
"9227","13300","1000","50","1201","4.163197335","50","100"
"9227","13300","1001","18","1201","1.49875104","18","100"
"9227","13300","1002","34","1201","2.830974188","34","100"
"9227","13300","1005","63","1201","5.245628642","63","100"
"9227","13300","1006","7","1201","0.582847626","7","100"
"9227","13300","1007","81","1201","6.744379683","81","100"
"9227","13300","2000","105","1201","8.742714404","105","100"
"9227","13300","2001","81","1201","6.744379683","81","100"
"9227","13300","2006","115","1201","9.575353871","115","100"
"9227","13300","2007","100","1201","8.326394671","100","100"
"9227","13300","3000","59","1201","4.912572855","59","100"
"9227","13300","3001","155","1201","12.90591174","155","100"
"9227","13402","1002","112","1201","9.325562031","112","100"
"9227","13402","1003","109","1201","9.075770191","109","100"
"9227","60100","2063","6","1201","0.49958368","6","100"
"9227","60100","2064","13","1201","1.082431307","13","100"
"9228","13200","1008","48","1052","4.562737642","48","100"
"9228","13200","2022","110","1052","10.456273764","110","100"
"9228","13200","2023","72","1052","6.844106463","72","100"
"9228","13200","2024","48","1052","4.562737642","48","100"
"9228","13200","2025","38","1052","3.6121673","38","100"
"9228","13401","1000","123","1052","11.692015209","123","100"
"9228","13401","1001","97","1052","9.220532319","97","100"
"9228","13401","2000","1","1052","0.095057034","1","100"
"9228","13402","1000","123","1052","11.692015209","123","100"
"9228","13402","1001","137","1052","13.022813688","137","100"
"9228","13402","1004","104","1052","9.885931558","104","100"
"9228","13402","1005","151","1052","14.353612167","151","100"
"9229","15402","1004","74","1184","6.25","74","100"
"9229","15402","1005","70","1184","5.912162162","70","100"
"9229","15402","1006","121","1184","10.219594594","121","100"
"9229","15402","1007","100","1184","8.445945945","100","100"
"9229","15402","1011","90","1184","7.601351351","90","100"
"9229","15402","2000","185","1184","15.625","185","100"
"9229","15402","2001","107","1184","9.037162162","107","100"
"9229","15402","2002","110","1184","9.29054054","110","100"
"9229","15402","2003","128","1184","10.81081081","128","100"
"9229","15402","2004","199","1184","16.807432432","199","100"
"9231","15300","2002","115","1204","9.551495016","115","100"
"9231","15300","2003","151","1204","12.541528239","151","100"
"9231","15300","2006","103","1204","8.554817275","103","100"
"9231","15300","2007","118","1204","9.800664451","118","100"
"9231","15401","1000","89","1204","7.392026578","89","100"
"9231","15401","1001","113","1204","9.385382059","113","100"
"9231","15402","1000","124","1204","10.299003322","124","100"
"9231","15402","1001","155","1204","12.873754152","155","100"
"9231","15402","1008","142","1204","11.794019933","142","100"
"9231","15402","1009","94","1204","7.80730897","94","100"
"9232","13402","1006","110","986","11.156186612","110","100"
"9232","13402","1007","112","986","11.359026369","112","100"
"9232","13402","1008","86","986","8.722109533","86","100"
"9232","13402","1009","126","986","12.778904665","126","100"
"9232","13402","1010","161","986","16.328600405","161","100"
"9232","13402","1011","145","986","14.705882352","145","100"
"9232","15300","2004","121","986","12.271805273","121","100"
"9232","15300","2005","125","986","12.677484787","125","100"
"9233","15401","2001","128","1027","12.463485881","128","100"
"9233","15401","2002","129","1027","12.560856864","129","100"
"9233","15401","2003","152","1027","14.800389483","152","100"
"9233","15401","2004","129","1027","12.560856864","129","100"
"9233","15600","1000","84","1027","8.179162609","84","100"
"9233","15600","1001","122","1027","11.87925998","122","100"
"9233","15600","3000","283","1027","27.555988315","283","100"
"9234","15401","1006","83","974","8.521560574","83","100"
"9234","15401","1007","121","974","12.422997946","121","100"
"9234","15401","1008","164","974","16.83778234","164","100"
"9234","15401","2000","202","974","20.739219712","202","100"
"9234","15701","1002","105","974","10.780287474","105","100"
"9234","15701","1012","132","974","13.552361396","132","100"
"9234","15701","1013","96","974","9.856262833","96","100"
"9234","15701","1014","71","974","7.28952772","71","100"
"9235","15401","1002","4","938","0.426439232","4","100"
"9235","15401","1003","105","938","11.19402985","105","100"
"9235","15401","1004","171","938","18.230277185","171","100"
"9235","15401","1005","48","938","5.117270788","48","100"
"9235","15401","1011","130","938","13.859275053","130","100"
"9235","15401","1012","132","938","14.072494669","132","100"
"9235","15500","2003","113","938","12.046908315","113","100"
"9235","15500","2004","37","938","3.944562899","37","100"
"9235","15500","2006","14","938","1.492537313","14","100"
"9235","15701","1000","101","938","10.767590618","101","100"
"9235","15701","1001","83","938","8.848614072","83","100"
"9236","15702","1000","1","1056","0.094696969","1","100"
"9236","15702","1002","174","1056","16.477272727","174","100"
"9236","15702","1003","51","1056","4.829545454","51","100"
"9236","15702","1004","53","1056","5.018939393","53","100"
"9236","15702","1005","62","1056","5.871212121","62","100"
"9236","15702","1006","89","1056","8.428030303","89","100"
"9236","15702","1007","67","1056","6.344696969","67","100"
"9236","15702","1008","85","1056","8.049242424","85","100"
"9236","15702","1009","9","1056","0.852272727","9","100"
"9236","15702","1011","29","1056","2.746212121","29","100"
"9236","15702","1012","87","1056","8.238636363","87","100"
"9236","15702","1013","21","1056","1.988636363","21","100"
"9236","15702","1014","80","1056","7.575757575","80","100"
"9236","15702","1015","121","1056","11.458333333","121","100"
"9236","15702","1016","127","1056","12.026515151","127","100"
"9237","15702","2000","181","979","18.488253319","181","100"
"9237","15702","2001","144","979","14.708886618","144","100"
"9237","15702","2002","122","979","12.461695607","122","100"
"9237","15702","2003","143","979","14.606741573","143","100"
"9237","15702","2004","147","979","15.015321756","147","100"
"9237","15702","2005","127","979","12.972420837","127","100"
"9237","15702","2006","48","979","4.902962206","48","100"
"9237","15702","2007","67","979","6.843718079","67","100"
"9238","15300","1000","86","549","15.664845173","86","100"
"9238","15300","1001","112","549","20.400728597","112","100"
"9238","15300","1002","58","549","10.564663023","58","100"
"9238","15300","1003","107","549","19.489981785","107","100"
"9238","15300","1006","133","549","24.225865209","133","100"
"9238","15300","2000","35","549","6.375227686","35","100"
"9238","15300","2001","18","549","3.278688524","18","100"
"9239","13401","1002","123","752","16.356382978","123","100"
"9239","13401","1003","126","752","16.755319148","126","100"
"9239","13401","2001","85","752","11.303191489","85","100"
"9239","13401","2002","128","752","17.021276595","128","100"
"9239","13401","2003","172","752","22.872340425","172","100"
"9239","13401","2004","73","752","9.707446808","73","100"
"9239","13401","2005","45","752","5.984042553","45","100"
"9241","13101","2001","275","1284","21.417445482","275","100"
"9241","13102","1003","241","1284","18.769470404","241","100"
"9241","13102","1004","138","1284","10.747663551","138","100"
"9241","13102","1006","192","1284","14.953271028","192","100"
"9241","13500","2000","163","1284","12.694704049","163","100"
"9241","13500","2002","70","1284","5.451713395","70","100"
"9241","13500","2003","205","1284","15.965732087","205","100"
"9242","13101","2000","243","1108","21.931407942","243","100"
"9242","13102","1005","106","1108","9.566787003","106","100"
"9242","15100","2000","232","1108","20.938628158","232","100"
"9242","15100","2001","252","1108","22.74368231","252","100"
"9242","15100","2002","275","1108","24.819494584","275","100"
"9243","15100","1000","9","1031","0.872938894","9","100"
"9243","15100","1001","185","1031","17.943743937","185","100"
"9243","15100","1002","160","1031","15.518913676","160","100"
"9243","15100","1004","14","1031","1.357904946","14","100"
"9243","15100","1005","105","1031","10.184287099","105","100"
"9243","15100","3000","52","1031","5.043646944","52","100"
"9243","15100","3001","34","1031","3.297769156","34","100"
"9243","15100","3002","134","1031","12.997090203","134","100"
"9243","15100","3003","70","1031","6.789524733","70","100"
"9243","15100","3004","94","1031","9.117361784","94","100"
"9243","15100","3005","117","1031","11.348205625","117","100"
"9243","15100","3006","57","1031","5.528612997","57","100"
"9301","10201","1000","34","930","3.655913978","34","100"
"9301","10201","1001","42","930","4.516129032","42","100"
"9301","10201","1008","151","930","16.236559139","151","100"
"9301","10202","1007","68","930","7.311827956","68","100"
"9301","10202","1008","11","930","1.182795698","11","100"
"9301","10202","1010","93","930","10","93","100"
"9301","10202","1011","13","930","1.397849462","13","100"
"9301","10202","1015","60","930","6.451612903","60","100"
"9301","10202","1016","21","930","2.258064516","21","100"
"9301","10202","1018","73","930","7.849462365","73","100"
"9301","10300","1000","49","930","5.268817204","49","100"
"9301","10300","1001","71","930","7.634408602","71","100"
"9301","10300","1005","53","930","5.698924731","53","100"
"9301","10300","1006","45","930","4.838709677","45","100"
"9301","10300","1013","146","930","15.698924731","146","100"
"9302","10201","1002","81","1029","7.871720116","81","100"
"9302","10201","1003","151","1029","14.674441205","151","100"
"9302","10201","1004","195","1029","18.950437317","195","100"
"9302","10201","1005","137","1029","13.313896987","137","100"
"9302","10201","1006","158","1029","15.354713313","158","100"
"9302","10201","2001","135","1029","13.119533527","135","100"
"9302","10201","2002","172","1029","16.715257531","172","100"
"9303","10201","2003","273","1000","27.3","273","100"
"9303","10902","2000","180","1000","18","180","100"
"9303","10902","2001","144","1000","14.4","144","100"
"9303","10902","2002","208","1000","20.8","208","100"
"9303","10902","2003","195","1000","19.5","195","100"
"9304","10201","2000","128","1126","11.367673179","128","100"
"9304","10300","2003","134","1126","11.900532859","134","100"
"9304","10300","3007","138","1126","12.255772646","138","100"
"9304","10901","1000","189","1126","16.785079928","189","100"
"9304","10901","1001","171","1126","15.186500888","171","100"
"9304","10901","1002","39","1126","3.463587921","39","100"
"9304","10901","1003","125","1126","11.101243339","125","100"
"9304","10901","1004","49","1126","4.351687388","49","100"
"9304","10901","1005","34","1126","3.019538188","34","100"
"9304","10901","1006","55","1126","4.884547069","55","100"
"9304","10901","1007","41","1126","3.641207815","41","100"
"9304","10901","1008","23","1126","2.042628774","23","100"
"9305","10901","2001","180","1041","17.291066282","180","100"
"9305","10901","2002","152","1041","14.60134486","152","100"
"9305","10902","1000","197","1041","18.924111431","197","100"
"9305","10902","1001","171","1041","16.426512968","171","100"
"9305","10902","1002","200","1041","19.212295869","200","100"
"9305","10902","1003","141","1041","13.544668587","141","100"
"9306","10300","3005","113","830","13.614457831","113","100"
"9306","10300","3006","81","830","9.759036144","81","100"
"9306","10800","1002","70","830","8.433734939","70","100"
"9306","10800","1003","32","830","3.855421686","32","100"
"9306","10800","1006","85","830","10.240963855","85","100"
"9306","10800","1007","89","830","10.722891566","89","100"
"9306","10901","2000","202","830","24.337349397","202","100"
"9306","10901","2003","158","830","19.036144578","158","100"
"9401","35202","1003","146","1201","12.156536219","146","100"
"9401","35202","1004","179","1201","14.904246461","179","100"
"9401","35202","1005","184","1201","15.320566194","184","100"
"9401","35202","1006","1","1201","0.083263946","1","100"
"9401","35202","2002","155","1201","12.90591174","155","100"
"9401","35202","2003","149","1201","12.406328059","149","100"
"9401","35202","2004","188","1201","15.653621981","188","100"
"9401","35202","2005","173","1201","14.404662781","173","100"
"9401","35202","2006","26","1201","2.164862614","26","100"
"9402","35101","1005","164","1174","13.969335604","164","100"
"9402","35101","1006","107","1174","9.114139693","107","100"
"9402","35101","2005","141","1174","12.010221465","141","100"
"9402","35101","2006","87","1174","7.41056218","87","100"
"9402","35202","1000","124","1174","10.562180579","124","100"
"9402","35202","1001","138","1174","11.754684838","138","100"
"9402","35202","1002","159","1174","13.543441226","159","100"
"9402","35202","2000","115","1174","9.795570698","115","100"
"9402","35202","2001","139","1174","11.839863713","139","100"
"9403","35101","1001","127","1026","12.378167641","127","100"
"9403","35101","1002","144","1026","14.035087719","144","100"
"9403","35101","1003","114","1026","11.111111111","114","100"
"9403","35101","1004","128","1026","12.475633528","128","100"
"9403","35101","2001","144","1026","14.035087719","144","100"
"9403","35101","2002","130","1026","12.670565302","130","100"
"9403","35101","2003","107","1026","10.428849902","107","100"
"9403","35101","2004","132","1026","12.865497076","132","100"
"9404","32700","1004","102","976","10.450819672","102","100"
"9404","32700","1005","136","976","13.934426229","136","100"
"9404","32700","2004","112","976","11.475409836","112","100"
"9404","32700","2005","158","976","16.18852459","158","100"
"9404","32700","7000","125","976","12.807377049","125","100"
"9404","32700","7001","114","976","11.680327868","114","100"
"9404","32700","7004","106","976","10.860655737","106","100"
"9404","32700","7005","123","976","12.602459016","123","100"
"9405","32602","1001","98","1052","9.315589353","98","100"
"9405","32602","1002","109","1052","10.36121673","109","100"
"9405","32700","1000","84","1052","7.984790874","84","100"
"9405","32700","1001","83","1052","7.88973384","83","100"
"9405","32700","1002","79","1052","7.509505703","79","100"
"9405","32700","1003","84","1052","7.984790874","84","100"
"9405","32700","2000","120","1052","11.406844106","120","100"
"9405","32700","2001","135","1052","12.832699619","135","100"
"9405","32700","2002","131","1052","12.452471482","131","100"
"9405","32700","2003","129","1052","12.262357414","129","100"
"9406","32601","1003","151","1169","12.917023096","151","100"
"9406","32601","1004","127","1169","10.863986313","127","100"
"9406","32601","1005","113","1169","9.666381522","113","100"
"9406","32601","1006","101","1169","8.63986313","101","100"
"9406","32601","2003","87","1169","7.44225834","87","100"
"9406","32601","2004","142","1169","12.147134302","142","100"
"9406","32601","2005","74","1169","6.330196749","74","100"
"9406","32601","2006","145","1169","12.4037639","145","100"
"9406","32602","1000","76","1169","6.501283147","76","100"
"9406","32602","1003","153","1169","13.088109495","153","100"
"9407","32601","1001","178","1139","15.627743634","178","100"
"9407","32601","1002","121","1139","10.623353819","121","100"
"9407","32601","1007","154","1139","13.520632133","154","100"
"9407","32601","2000","128","1139","11.237928007","128","100"
"9407","32601","2001","162","1139","14.223002633","162","100"
"9407","32601","2002","99","1139","8.691834942","99","100"
"9407","32601","3000","133","1139","11.676909569","133","100"
"9407","32601","3001","164","1139","14.398595258","164","100"
